case_id,family,paraphrase,invalid,arm,status,accepted,issue_identified,abstained,seconds,finding_rule_ids,finding_severities
missing_fdr-0,missing_fdr,0,True,without_claim_text,BLOCKER_DETECTED,False,True,False,0.011726099997758865,"BFA-003,BFA-001c,BFA-013a","HIGH_IMPACT,HIGH_IMPACT,BLOCKER"
missing_fdr-0,missing_fdr,0,True,without_execution_metadata,NEEDS_REVISION,False,True,False,0.1017975999857299,"BFA-003,BFA-001c","HIGH_IMPACT,HIGH_IMPACT"
missing_fdr-0,missing_fdr,0,True,bionexus_full_fitstatus_synonym,BLOCKER_DETECTED,False,True,False,0.10828880005283281,"BFA-003,BFA-001c,BFA-013a","HIGH_IMPACT,HIGH_IMPACT,BLOCKER"
missing_fdr-1,missing_fdr,1,True,accept_all,ACCEPT,True,False,False,2.3999600671231747e-06,,
missing_fdr-1,missing_fdr,1,True,reject_all,REJECT,False,True,False,7.00005330145359e-07,,
missing_fdr-1,missing_fdr,1,True,deterministic_checklist,REJECT,False,True,False,0.0006252999883145094,,
missing_fdr-1,missing_fdr,1,True,bionexus_full,BLOCKER_DETECTED,False,True,False,0.1987739999894984,"BFA-003,BFA-001c,BFA-013a","HIGH_IMPACT,HIGH_IMPACT,BLOCKER"
missing_fdr-1,missing_fdr,1,True,without_claim_text,BLOCKER_DETECTED,False,True,False,0.013738800014834851,"BFA-003,BFA-001c,BFA-013a","HIGH_IMPACT,HIGH_IMPACT,BLOCKER"
missing_fdr-1,missing_fdr,1,True,without_execution_metadata,NEEDS_REVISION,False,True,False,0.1817109999828972,"BFA-003,BFA-001c","HIGH_IMPACT,HIGH_IMPACT"
missing_fdr-1,missing_fdr,1,True,bionexus_full_fitstatus_synonym,BLOCKER_DETECTED,False,True,False,0.2033299000468105,"BFA-003,BFA-001c,BFA-013a","HIGH_IMPACT,HIGH_IMPACT,BLOCKER"
missing_fdr-2,missing_fdr,2,True,accept_all,ACCEPT,True,False,False,2.400018274784088e-06,,
missing_fdr-2,missing_fdr,2,True,reject_all,REJECT,False,True,False,8.999486453831196e-07,,
missing_fdr-2,missing_fdr,2,True,deterministic_checklist,REJECT,False,True,False,0.001803399994969368,,
missing_fdr-2,missing_fdr,2,True,bionexus_full,BLOCKER_DETECTED,False,True,False,0.11237049999181181,"BFA-003,BFA-001c,BFA-013a","HIGH_IMPACT,HIGH_IMPACT,BLOCKER"
missing_fdr-2,missing_fdr,2,True,without_claim_text,BLOCKER_DETECTED,False,True,False,0.009457700012717396,"BFA-003,BFA-001c,BFA-013a","HIGH_IMPACT,HIGH_IMPACT,BLOCKER"
missing_fdr-2,missing_fdr,2,True,without_execution_metadata,NEEDS_REVISION,False,True,False,0.10222909995354712,"BFA-003,BFA-001c","HIGH_IMPACT,HIGH_IMPACT"
missing_fdr-2,missing_fdr,2,True,bionexus_full_fitstatus_synonym,BLOCKER_DETECTED,False,True,False,0.11372349999146536,"BFA-003,BFA-001c,BFA-013a","HIGH_IMPACT,HIGH_IMPACT,BLOCKER"
missing_receipt-0,missing_receipt,0,True,accept_all,ACCEPT,True,False,False,3.400025889277458e-06,,
missing_receipt-0,missing_receipt,0,True,reject_all,REJECT,False,True,False,1.00000761449337e-06,,
missing_receipt-0,missing_receipt,0,True,deterministic_checklist,REJECT,False,True,False,0.0012438000412657857,,
missing_receipt-0,missing_receipt,0,True,bionexus_full,NEEDS_REVISION,False,True,False,0.10216780001064762,BFA-001c,HIGH_IMPACT
missing_receipt-0,missing_receipt,0,True,without_claim_text,NEEDS_REVISION,False,True,False,0.008541700022760779,BFA-001c,HIGH_IMPACT
missing_receipt-0,missing_receipt,0,True,without_execution_metadata,NEEDS_REVISION,False,True,False,0.09738659998402,BFA-001c,HIGH_IMPACT
missing_receipt-0,missing_receipt,0,True,bionexus_full_fitstatus_synonym,NEEDS_REVISION,False,True,False,0.0925408000475727,BFA-001c,HIGH_IMPACT
missing_receipt-1,missing_receipt,1,True,accept_all,ACCEPT,True,False,False,3.00002284348011e-06,,
missing_receipt-1,missing_receipt,1,True,reject_all,REJECT,False,True,False,1.200009137392044e-06,,
missing_receipt-1,missing_receipt,1,True,deterministic_checklist,REJECT,False,True,False,0.00120310002239421,,
missing_receipt-1,missing_receipt,1,True,bionexus_full,NEEDS_REVISION,False,True,False,0.10004200000548735,BFA-001c,HIGH_IMPACT
missing_receipt-1,missing_receipt,1,True,without_claim_text,NEEDS_REVISION,False,True,False,0.006804400007240474,BFA-001c,HIGH_IMPACT
missing_receipt-1,missing_receipt,1,True,without_execution_metadata,NEEDS_REVISION,False,True,False,0.10108019999461249,BFA-001c,HIGH_IMPACT
missing_receipt-1,missing_receipt,1,True,bionexus_full_fitstatus_synonym,NEEDS_REVISION,False,True,False,0.09108060004655272,BFA-001c,HIGH_IMPACT
missing_receipt-2,missing_receipt,2,True,accept_all,ACCEPT,True,False,False,2.3999600671231747e-06,,
missing_receipt-2,missing_receipt,2,True,reject_all,REJECT,False,True,False,8.00006091594696e-07,,
missing_receipt-2,missing_receipt,2,True,deterministic_checklist,REJECT,False,True,False,0.0010108000133186579,,
missing_receipt-2,missing_receipt,2,True,bionexus_full,NEEDS_REVISION,False,True,False,0.10022089997073635,BFA-001c,HIGH_IMPACT
missing_receipt-2,missing_receipt,2,True,without_claim_text,NEEDS_REVISION,False,True,False,0.007663800031878054,BFA-001c,HIGH_IMPACT
missing_receipt-2,missing_receipt,2,True,without_execution_metadata,NEEDS_REVISION,False,True,False,0.11098640004638582,BFA-001c,HIGH_IMPACT
missing_receipt-2,missing_receipt,2,True,bionexus_full_fitstatus_synonym,NEEDS_REVISION,False,True,False,0.11191879998659715,BFA-001c,HIGH_IMPACT
valid_limited-0,valid_limited,0,False,accept_all,ACCEPT,True,False,False,2.00001522898674e-06,,
valid_limited-0,valid_limited,0,False,reject_all,REJECT,False,True,False,7.00005330145359e-07,,
valid_limited-0,valid_limited,0,False,deterministic_checklist,ACCEPT,True,False,False,0.0008378999773412943,,
valid_limited-0,valid_limited,0,False,bionexus_full,NEEDS_REVISION,False,True,False,0.10304839996388182,BFA-001c,HIGH_IMPACT
valid_limited-0,valid_limited,0,False,without_claim_text,NEEDS_REVISION,False,True,False,0.013980699994135648,BFA-001c,HIGH_IMPACT
valid_limited-0,valid_limited,0,False,without_execution_metadata,NEEDS_REVISION,False,True,False,0.08588079997571185,BFA-001c,HIGH_IMPACT
valid_limited-0,valid_limited,0,False,bionexus_full_fitstatus_synonym,NEEDS_REVISION,False,True,False,0.12290459999348968,BFA-001c,HIGH_IMPACT
valid_limited-1,valid_limited,1,False,accept_all,ACCEPT,True,False,False,2.00001522898674e-06,,
valid_limited-1,valid_limited,1,False,reject_all,REJECT,False,True,False,9.00006853044033e-07,,
valid_limited-1,valid_limited,1,False,deterministic_checklist,ACCEPT,True,False,False,0.001017599948681891,,
valid_limited-1,valid_limited,1,False,bionexus_full,NEEDS_REVISION,False,True,False,0.12795559997903183,"BFA-001c,BFA-008","HIGH_IMPACT,HIGH_IMPACT"
valid_limited-1,valid_limited,1,False,without_claim_text,NEEDS_REVISION,False,True,False,0.016074599989224225,BFA-001c,HIGH_IMPACT
valid_limited-1,valid_limited,1,False,without_execution_metadata,NEEDS_REVISION,False,True,False,0.10878310003317893,"BFA-001c,BFA-008","HIGH_IMPACT,HIGH_IMPACT"
valid_limited-1,valid_limited,1,False,bionexus_full_fitstatus_synonym,NEEDS_REVISION,False,True,False,0.1156734999967739,"BFA-001c,BFA-008","HIGH_IMPACT,HIGH_IMPACT"
valid_limited-2,valid_limited,2,False,accept_all,ACCEPT,True,False,False,2.0999577827751637e-06,,
valid_limited-2,valid_limited,2,False,reject_all,REJECT,False,True,False,7.00005330145359e-07,,
valid_limited-2,valid_limited,2,False,deterministic_checklist,ACCEPT,True,False,False,0.0009530999814160168,,
valid_limited-2,valid_limited,2,False,bionexus_full,NEEDS_REVISION,False,True,False,0.10442270000930876,"BFA-001c,BFA-008","HIGH_IMPACT,HIGH_IMPACT"
valid_limited-2,valid_limited,2,False,without_claim_text,NEEDS_REVISION,False,True,False,0.016953699989244342,BFA-001c,HIGH_IMPACT
valid_limited-2,valid_limited,2,False,without_execution_metadata,NEEDS_REVISION,False,True,False,0.09201540000503883,"BFA-001c,BFA-008","HIGH_IMPACT,HIGH_IMPACT"
valid_limited-2,valid_limited,2,False,bionexus_full_fitstatus_synonym,NEEDS_REVISION,False,True,False,0.10855559998890385,"BFA-001c,BFA-008","HIGH_IMPACT,HIGH_IMPACT"
valid_negative-0,valid_negative,0,False,accept_all,ACCEPT,True,False,False,2.0999577827751637e-06,,
valid_negative-0,valid_negative,0,False,reject_all,REJECT,False,True,False,2.1999585442245007e-06,,
valid_negative-0,valid_negative,0,False,deterministic_checklist,ACCEPT,True,False,False,0.0009763999842107296,,
valid_negative-0,valid_negative,0,False,bionexus_full,NEEDS_REVISION,False,True,False,0.09925019997172058,BFA-001c,HIGH_IMPACT
valid_negative-0,valid_negative,0,False,without_claim_text,NEEDS_REVISION,False,True,False,0.012383699999190867,BFA-001c,HIGH_IMPACT
valid_negative-0,valid_negative,0,False,without_execution_metadata,NEEDS_REVISION,False,True,False,0.09186420001788065,BFA-001c,HIGH_IMPACT
valid_negative-0,valid_negative,0,False,bionexus_full_fitstatus_synonym,NEEDS_REVISION,False,True,False,0.09531190001871437,BFA-001c,HIGH_IMPACT
valid_negative-1,valid_negative,1,False,accept_all,ACCEPT,True,False,False,1.9000144675374031e-06,,
valid_negative-1,valid_negative,1,False,reject_all,REJECT,False,True,False,7.00005330145359e-07,,
valid_negative-1,valid_negative,1,False,deterministic_checklist,ACCEPT,True,False,False,0.0006988999666646123,,
valid_negative-1,valid_negative,1,False,bionexus_full,NEEDS_REVISION,False,True,False,0.18469750002259389,BFA-001c,HIGH_IMPACT
valid_negative-1,valid_negative,1,False,without_claim_text,NEEDS_REVISION,False,True,False,0.015846900001633912,BFA-001c,HIGH_IMPACT
valid_negative-1,valid_negative,1,False,without_execution_metadata,NEEDS_REVISION,False,True,False,0.20025819999864325,BFA-001c,HIGH_IMPACT
valid_negative-1,valid_negative,1,False,bionexus_full_fitstatus_synonym,NEEDS_REVISION,False,True,False,0.2036007999558933,BFA-001c,HIGH_IMPACT
valid_negative-2,valid_negative,2,False,accept_all,ACCEPT,True,False,False,3.6999699659645557e-06,,
valid_negative-2,valid_negative,2,False,reject_all,REJECT,False,True,False,9.999494068324566e-07,,
valid_negative-2,valid_negative,2,False,deterministic_checklist,ACCEPT,True,False,False,0.0011574000236578286,,
valid_negative-2,valid_negative,2,False,bionexus_full,NEEDS_REVISION,False,True,False,0.10805470001650974,BFA-001c,HIGH_IMPACT
valid_negative-2,valid_negative,2,False,without_claim_text,NEEDS_REVISION,False,True,False,0.014895000029355288,BFA-001c,HIGH_IMPACT
valid_negative-2,valid_negative,2,False,without_execution_metadata,NEEDS_REVISION,False,True,False,0.11552960000699386,BFA-001c,HIGH_IMPACT
valid_negative-2,valid_negative,2,False,bionexus_full_fitstatus_synonym,NEEDS_REVISION,False,True,False,0.10017440002411604,BFA-001c,HIGH_IMPACT
valid_positive-0,valid_positive,0,False,accept_all,ACCEPT,True,False,False,5.199981387704611e-06,,
valid_positive-0,valid_positive,0,False,reject_all,REJECT,False,True,False,2.3999600671231747e-06,,
valid_positive-0,valid_positive,0,False,deterministic_checklist,ACCEPT,True,False,False,0.0013271000352688134,,
valid_positive-0,valid_positive,0,False,bionexus_full,NEEDS_REVISION,False,True,False,0.10559530003229156,BFA-001c,HIGH_IMPACT
valid_positive-0,valid_positive,0,False,without_claim_text,NEEDS_REVISION,False,True,False,0.015861599997151643,BFA-001c,HIGH_IMPACT
valid_positive-0,valid_positive,0,False,without_execution_metadata,NEEDS_REVISION,False,True,False,0.0962442999589257,BFA-001c,HIGH_IMPACT
valid_positive-0,valid_positive,0,False,bionexus_full_fitstatus_synonym,NEEDS_REVISION,False,True,False,0.10173609998309985,BFA-001c,HIGH_IMPACT
valid_positive-1,valid_positive,1,False,accept_all,ACCEPT,True,False,False,2.6999623514711857e-06,,
valid_positive-1,valid_positive,1,False,reject_all,REJECT,False,True,False,7.00005330145359e-07,,
valid_positive-1,valid_positive,1,False,deterministic_checklist,ACCEPT,True,False,False,0.0009422000148333609,,
valid_positive-1,valid_positive,1,False,bionexus_full,NEEDS_REVISION,False,True,False,0.18255759996827692,BFA-001c,HIGH_IMPACT
valid_positive-1,valid_positive,1,False,without_claim_text,NEEDS_REVISION,False,True,False,0.014027199998963624,BFA-001c,HIGH_IMPACT
valid_positive-1,valid_positive,1,False,without_execution_metadata,NEEDS_REVISION,False,True,False,0.18669430003501475,BFA-001c,HIGH_IMPACT
valid_positive-1,valid_positive,1,False,bionexus_full_fitstatus_synonym,NEEDS_REVISION,False,True,False,0.19495570001890883,BFA-001c,HIGH_IMPACT
valid_positive-2,valid_positive,2,False,accept_all,ACCEPT,True,False,False,2.100015990436077e-06,,
valid_positive-2,valid_positive,2,False,reject_all,REJECT,False,True,False,8.00006091594696e-07,,
valid_positive-2,valid_positive,2,False,deterministic_checklist,ACCEPT,True,False,False,0.0010529000428505242,,
valid_positive-2,valid_positive,2,False,bionexus_full,NEEDS_REVISION,False,True,False,0.11529180000070482,BFA-001c,HIGH_IMPACT
valid_positive-2,valid_positive,2,False,without_claim_text,NEEDS_REVISION,False,True,False,0.014334700012113899,BFA-001c,HIGH_IMPACT
valid_positive-2,valid_positive,2,False,without_execution_metadata,NEEDS_REVISION,False,True,False,0.09647799999220297,BFA-001c,HIGH_IMPACT
valid_positive-2,valid_positive,2,False,bionexus_full_fitstatus_synonym,NEEDS_REVISION,False,True,False,0.11431040003662929,BFA-001c,HIGH_IMPACT
valid_table_presence-0,valid_table_presence,0,False,accept_all,ACCEPT,True,False,False,2.3999600671231747e-06,,
valid_table_presence-0,valid_table_presence,0,False,reject_all,REJECT,False,True,False,1.00000761449337e-06,,
valid_table_presence-0,valid_table_presence,0,False,deterministic_checklist,ACCEPT,True,False,False,0.0009899000287987292,,
valid_table_presence-0,valid_table_presence,0,False,bionexus_full,NEEDS_REVISION,False,True,False,0.10456430003978312,BFA-001c,HIGH_IMPACT
valid_table_presence-0,valid_table_presence,0,False,without_claim_text,NEEDS_REVISION,False,True,False,0.014443900028709322,BFA-001c,HIGH_IMPACT
valid_table_presence-0,valid_table_presence,0,False,without_execution_metadata,NEEDS_REVISION,False,True,False,0.10506089997943491,BFA-001c,HIGH_IMPACT
valid_table_presence-0,valid_table_presence,0,False,bionexus_full_fitstatus_synonym,NEEDS_REVISION,False,True,False,0.10375279997242615,BFA-001c,HIGH_IMPACT
valid_table_presence-1,valid_table_presence,1,False,accept_all,ACCEPT,True,False,False,2.200016751885414e-06,,
valid_table_presence-1,valid_table_presence,1,False,reject_all,REJECT,False,True,False,8.00006091594696e-07,,
valid_table_presence-1,valid_table_presence,1,False,deterministic_checklist,ACCEPT,True,False,False,0.001034500019159168,,
valid_table_presence-1,valid_table_presence,1,False,bionexus_full,NEEDS_REVISION,False,True,False,0.11049990000901744,BFA-001c,HIGH_IMPACT
valid_table_presence-1,valid_table_presence,1,False,without_claim_text,NEEDS_REVISION,False,True,False,0.014876100001856685,BFA-001c,HIGH_IMPACT
valid_table_presence-1,valid_table_presence,1,False,without_execution_metadata,NEEDS_REVISION,False,True,False,0.10279259999515489,BFA-001c,HIGH_IMPACT
valid_table_presence-1,valid_table_presence,1,False,bionexus_full_fitstatus_synonym,NEEDS_REVISION,False,True,False,0.10760490002576262,BFA-001c,HIGH_IMPACT
valid_table_presence-2,valid_table_presence,2,False,accept_all,ACCEPT,True,False,False,2.3999600671231747e-06,,
valid_table_presence-2,valid_table_presence,2,False,reject_all,REJECT,False,True,False,1.00000761449337e-06,,
valid_table_presence-2,valid_table_presence,2,False,deterministic_checklist,ACCEPT,True,False,False,0.001143899979069829,,
valid_table_presence-2,valid_table_presence,2,False,bionexus_full,NEEDS_REVISION,False,True,False,0.10908919997746125,BFA-001c,HIGH_IMPACT
valid_table_presence-2,valid_table_presence,2,False,without_claim_text,NEEDS_REVISION,False,True,False,0.014156300050672144,BFA-001c,HIGH_IMPACT
valid_table_presence-2,valid_table_presence,2,False,without_execution_metadata,NEEDS_REVISION,False,True,False,0.1026803000131622,BFA-001c,HIGH_IMPACT
valid_table_presence-2,valid_table_presence,2,False,bionexus_full_fitstatus_synonym,NEEDS_REVISION,False,True,False,0.11070190003374591,BFA-001c,HIGH_IMPACT
wrong_design-0,wrong_design,0,True,accept_all,ACCEPT,True,False,False,1.9999570213258266e-06,,
wrong_design-0,wrong_design,0,True,reject_all,REJECT,False,True,False,7.00005330145359e-07,,
wrong_design-0,wrong_design,0,True,deterministic_checklist,ACCEPT,True,False,False,0.000984799989964813,,
wrong_design-0,wrong_design,0,True,bionexus_full,BLOCKER_DETECTED,False,True,False,0.10047999996459112,"BFA-001c,BFA-013c","HIGH_IMPACT,BLOCKER"
wrong_design-0,wrong_design,0,True,without_claim_text,BLOCKER_DETECTED,False,True,False,0.013386700011324137,"BFA-001c,BFA-013c","HIGH_IMPACT,BLOCKER"
wrong_design-0,wrong_design,0,True,without_execution_metadata,NEEDS_REVISION,False,True,False,0.09797859995160252,BFA-001c,HIGH_IMPACT
wrong_design-0,wrong_design,0,True,bionexus_full_fitstatus_synonym,BLOCKER_DETECTED,False,True,False,0.10605000000214204,"BFA-001c,BFA-013c","HIGH_IMPACT,BLOCKER"
wrong_design-1,wrong_design,1,True,accept_all,ACCEPT,True,False,False,3.3999676816165447e-06,,
wrong_design-1,wrong_design,1,True,reject_all,REJECT,False,True,False,8.999486453831196e-07,,
wrong_design-1,wrong_design,1,True,deterministic_checklist,ACCEPT,True,False,False,0.0013289999915286899,,
wrong_design-1,wrong_design,1,True,bionexus_full,BLOCKER_DETECTED,False,True,False,0.10787669999990612,"BFA-001c,BFA-013c","HIGH_IMPACT,BLOCKER"
wrong_design-1,wrong_design,1,True,without_claim_text,BLOCKER_DETECTED,False,True,False,0.01487090002046898,"BFA-001c,BFA-013c","HIGH_IMPACT,BLOCKER"
wrong_design-1,wrong_design,1,True,without_execution_metadata,NEEDS_REVISION,False,True,False,0.1091281000408344,BFA-001c,HIGH_IMPACT
wrong_design-1,wrong_design,1,True,bionexus_full_fitstatus_synonym,BLOCKER_DETECTED,False,True,False,0.11795580002944916,"BFA-001c,BFA-013c","HIGH_IMPACT,BLOCKER"
wrong_design-2,wrong_design,2,True,accept_all,ACCEPT,True,False,False,2.400018274784088e-06,,
wrong_design-2,wrong_design,2,True,reject_all,REJECT,False,True,False,6.00004568696022e-07,,
wrong_design-2,wrong_design,2,True,deterministic_checklist,ACCEPT,True,False,False,0.0008812000160105526,,
wrong_design-2,wrong_design,2,True,bionexus_full,BLOCKER_DETECTED,False,True,False,0.10607470001559705,"BFA-001c,BFA-013c","HIGH_IMPACT,BLOCKER"
wrong_design-2,wrong_design,2,True,without_claim_text,BLOCKER_DETECTED,False,True,False,0.013726799981668591,"BFA-001c,BFA-013c","HIGH_IMPACT,BLOCKER"
wrong_design-2,wrong_design,2,True,without_execution_metadata,NEEDS_REVISION,False,True,False,0.10187919996678829,BFA-001c,HIGH_IMPACT
wrong_design-2,wrong_design,2,True,bionexus_full_fitstatus_synonym,BLOCKER_DETECTED,False,True,False,0.10018999996827915,"BFA-001c,BFA-013c","HIGH_IMPACT,BLOCKER"
wrong_direction-0,wrong_direction,0,True,accept_all,ACCEPT,True,False,False,2.600019797682762e-06,,
wrong_direction-0,wrong_direction,0,True,reject_all,REJECT,False,True,False,8.00006091594696e-07,,
wrong_direction-0,wrong_direction,0,True,deterministic_checklist,ACCEPT,True,False,False,0.0010328000062145293,,
wrong_direction-0,wrong_direction,0,True,bionexus_full,NEEDS_REVISION,False,True,False,0.09608580003259704,"BFA-001c,BFA-015d","HIGH_IMPACT,HIGH_IMPACT"
wrong_direction-0,wrong_direction,0,True,without_claim_text,NEEDS_REVISION,False,True,False,0.011790300020948052,BFA-001c,HIGH_IMPACT
wrong_direction-0,wrong_direction,0,True,without_execution_metadata,NEEDS_REVISION,False,True,False,0.09295140003086999,"BFA-001c,BFA-015d","HIGH_IMPACT,HIGH_IMPACT"
wrong_direction-0,wrong_direction,0,True,bionexus_full_fitstatus_synonym,NEEDS_REVISION,False,True,False,0.110014499980025,"BFA-001c,BFA-015d","HIGH_IMPACT,HIGH_IMPACT"
wrong_direction-1,wrong_direction,1,True,accept_all,ACCEPT,True,False,False,2.900022082030773e-06,,
wrong_direction-1,wrong_direction,1,True,reject_all,REJECT,False,True,False,9.00006853044033e-07,,
wrong_direction-1,wrong_direction,1,True,deterministic_checklist,ACCEPT,True,False,False,0.000935699965339154,,
wrong_direction-1,wrong_direction,1,True,bionexus_full,NEEDS_REVISION,False,True,False,0.1696479999809526,"BFA-001c,BFA-015d","HIGH_IMPACT,HIGH_IMPACT"
wrong_direction-1,wrong_direction,1,True,without_claim_text,NEEDS_REVISION,False,True,False,0.012952000019140542,BFA-001c,HIGH_IMPACT
wrong_direction-1,wrong_direction,1,True,without_execution_metadata,NEEDS_REVISION,False,True,False,0.20854449999751523,"BFA-001c,BFA-015d","HIGH_IMPACT,HIGH_IMPACT"
wrong_direction-1,wrong_direction,1,True,bionexus_full_fitstatus_synonym,NEEDS_REVISION,False,True,False,0.20539280003868043,"BFA-001c,BFA-015d","HIGH_IMPACT,HIGH_IMPACT"
wrong_direction-2,wrong_direction,2,True,accept_all,ACCEPT,True,False,False,3.00002284348011e-06,,
wrong_direction-2,wrong_direction,2,True,reject_all,REJECT,False,True,False,8.00006091594696e-07,,
wrong_direction-2,wrong_direction,2,True,deterministic_checklist,ACCEPT,True,False,False,0.0011291999835520983,,
wrong_direction-2,wrong_direction,2,True,bionexus_full,NEEDS_REVISION,False,True,False,0.10421969997696579,"BFA-001c,BFA-015d","HIGH_IMPACT,HIGH_IMPACT"
wrong_direction-2,wrong_direction,2,True,without_claim_text,NEEDS_REVISION,False,True,False,0.014846000005491078,BFA-001c,HIGH_IMPACT
wrong_direction-2,wrong_direction,2,True,without_execution_metadata,NEEDS_REVISION,False,True,False,0.10043689998565242,"BFA-001c,BFA-015d","HIGH_IMPACT,HIGH_IMPACT"
wrong_direction-2,wrong_direction,2,True,bionexus_full_fitstatus_synonym,NEEDS_REVISION,False,True,False,0.10285309999017045,"BFA-001c,BFA-015d","HIGH_IMPACT,HIGH_IMPACT"
wrong_result_hash-0,wrong_result_hash,0,True,accept_all,ACCEPT,True,False,False,2.700020559132099e-06,,
wrong_result_hash-0,wrong_result_hash,0,True,reject_all,REJECT,False,True,False,9.00006853044033e-07,,
wrong_result_hash-0,wrong_result_hash,0,True,deterministic_checklist,ACCEPT,True,False,False,0.0016625000280328095,,
wrong_result_hash-0,wrong_result_hash,0,True,bionexus_full,BLOCKER_DETECTED,False,True,False,0.08747670002048835,"BFA-001c,BFA-013a","HIGH_IMPACT,BLOCKER"
wrong_result_hash-0,wrong_result_hash,0,True,without_claim_text,BLOCKER_DETECTED,False,True,False,0.009716200002003461,"BFA-001c,BFA-013a","HIGH_IMPACT,BLOCKER"
wrong_result_hash-0,wrong_result_hash,0,True,without_execution_metadata,NEEDS_REVISION,False,True,False,0.08564939995994791,BFA-001c,HIGH_IMPACT
wrong_result_hash-0,wrong_result_hash,0,True,bionexus_full_fitstatus_synonym,BLOCKER_DETECTED,False,True,False,0.08018769999034703,"BFA-001c,BFA-013a","HIGH_IMPACT,BLOCKER"
wrong_result_hash-1,wrong_result_hash,1,True,accept_all,ACCEPT,True,False,False,1.9999570213258266e-06,,
wrong_result_hash-1,wrong_result_hash,1,True,reject_all,REJECT,False,True,False,6.999471224844456e-07,,
wrong_result_hash-1,wrong_result_hash,1,True,deterministic_checklist,ACCEPT,True,False,False,0.0014130999916233122,,
wrong_result_hash-1,wrong_result_hash,1,True,bionexus_full,BLOCKER_DETECTED,False,True,False,0.08608510001795366,"BFA-001c,BFA-013a","HIGH_IMPACT,BLOCKER"
wrong_result_hash-1,wrong_result_hash,1,True,without_claim_text,BLOCKER_DETECTED,False,True,False,0.009435300016775727,"BFA-001c,BFA-013a","HIGH_IMPACT,BLOCKER"
wrong_result_hash-1,wrong_result_hash,1,True,without_execution_metadata,NEEDS_REVISION,False,True,False,0.09878439997555688,BFA-001c,HIGH_IMPACT
wrong_result_hash-1,wrong_result_hash,1,True,bionexus_full_fitstatus_synonym,BLOCKER_DETECTED,False,True,False,0.09664609999163076,"BFA-001c,BFA-013a","HIGH_IMPACT,BLOCKER"
wrong_result_hash-2,wrong_result_hash,2,True,accept_all,ACCEPT,True,False,False,3.100023604929447e-06,,
wrong_result_hash-2,wrong_result_hash,2,True,reject_all,REJECT,False,True,False,7.999478839337826e-07,,
wrong_result_hash-2,wrong_result_hash,2,True,deterministic_checklist,ACCEPT,True,False,False,0.0009968000231310725,,
wrong_result_hash-2,wrong_result_hash,2,True,bionexus_full,BLOCKER_DETECTED,False,True,False,0.09737010003300384,"BFA-001c,BFA-013a","HIGH_IMPACT,BLOCKER"
wrong_result_hash-2,wrong_result_hash,2,True,without_claim_text,BLOCKER_DETECTED,False,True,False,0.007905399950686842,"BFA-001c,BFA-013a","HIGH_IMPACT,BLOCKER"
wrong_result_hash-2,wrong_result_hash,2,True,without_execution_metadata,NEEDS_REVISION,False,True,False,0.09895919996779412,BFA-001c,HIGH_IMPACT
wrong_result_hash-2,wrong_result_hash,2,True,bionexus_full_fitstatus_synonym,BLOCKER_DETECTED,False,True,False,0.10416709998389706,"BFA-001c,BFA-013a","HIGH_IMPACT,BLOCKER"
